2019年07月04日 22:48,颜色:蓝色尺码:XL,质量很好
2019年07月03日 12:01,颜色:绿色尺码:L,我很喜欢
2019年07月03日 05:38,颜色:红色尺码:2XL,货已收到，非常喜欢
2019年07月09日 23:09,颜色:红色尺码:3XL,非常满意
2019年06月29日 15:46,颜色:绿色尺码:2XL,快递收到了，质量不错
2019年06月28日 08:35,颜色:红色尺码:XL,非常满意
2019年07月17日 00:07,颜色:红色尺码:2XL,非常满意
2019年08月11日 09:25,颜色:红色尺码:3XL,实物颜色和淘宝上的颜色差距太大。真心不值，这个价在实体店都能买到比这个好一点的。
2019年06月27日 22:32,颜色:绿色尺码:XL,大小刚合适  穿上很舒服  布料摸起来很柔软  条纹的永远不过时  颜色也不错 透气性很好
2019年06月06日 09:19,颜色:红色尺码:L,衣服收到了，款式非常好看，质量好，穿着舒适大方，好评
2019年06月10日 21:07,颜色:红色尺码:L,衣服收到了，款式非常好看，质量好，喜欢，以后买衣服就选他家衣服了，好评
2019年06月26日 20:09,颜色:蓝色尺码:M,衣服收到了上身效果很好 又轻薄 夏天穿很凉快 是纯棉的很柔软 尺码也是标准尺码 款式简单又大方
2019年06月18日 12:51,颜色:红色尺码:XL,衣服收到了，面料柔软舒适，穿在身上很合身，尺码标准合适，上身效果非常好，颜色和描述的一样，没有色差，老公穿上帅帅的
2019年05月27日 08:34,颜色:红色尺码:3XL,好靓的衣服，款式很潮流，有青春朝气，纯棉的面料夏天穿透气不会闷热，满意。
2019年06月21日 07:57,颜色:红色尺码:XL,衣服收到咯，没色差跟图片描述的一样，是纯棉洗完不掉色，纯棉的穿着舒服吸汗，十分满意，给好评
2019年05月30日 10:28,颜色:红色尺码:2XL,时尚漂亮    质量不错  穿着也很舒适  价格实惠  非常满意
2019年05月23日 12:11,颜色:红色尺码:2XL,时尚漂亮    没有色差   穿着也很舒适  价格实惠  非常满意
2019年06月05日 23:16,颜色:红色尺码:XL,t恤面料透气吸汗，做工好，尺码标准，穿着很舒服。
2019年06月05日 16:07,颜色:红色尺码:XL,质量好，好看
2019年06月08日 20:56,颜色:红色尺码:XL,衣服不错，面料很舒服，吸汗透气，穿着也合身
2019年05月29日 09:56,颜色:红色尺码:3XL,衣服穿上很减龄，面料舒服色正，满意全五分。
2019年06月03日 16:23,颜色:红色尺码:M,短袖质量不错，尺码穿起来合身，没有色差，洗了不会褪色，很满意，值得信赖
2019年08月10日 10:41,颜色:红色尺码:2XL,本来想给差评的，色差严重，布料不值这个钱。
